pcode,county,city,fullcode,cityname,vilcode,vilname,fullname,fullcodename
65,000,210,65000210,新北市三芝區,013,興華里,新北市三芝區興華里,65000210013
65,000,220,65000220,新北市石門區,001,德茂里,新北市石門區德茂里,65000220001
65,000,220,65000220,新北市石門區,002,富基里,新北市石門區富基里,65000220002
65,000,220,65000220,新北市石門區,003,老梅里,新北市石門區老梅里,65000220003
65,000,220,65000220,新北市石門區,004,山溪里,新北市石門區山溪里,65000220004
65,000,220,65000220,新北市石門區,005,石門里,新北市石門區石門里,65000220005
65,000,220,65000220,新北市石門區,006,尖鹿里,新北市石門區尖鹿里,65000220006
65,000,220,65000220,新北市石門區,007,乾華里,新北市石門區乾華里,65000220007
65,000,220,65000220,新北市石門區,008,茂林里,新北市石門區茂林里,65000220008
65,000,220,65000220,新北市石門區,009,草里里,新北市石門區草里里,65000220009
65,000,230,65000230,新北市八里區,001,龍源里,新北市八里區龍源里,65000230001
65,000,230,65000230,新北市八里區,002,米倉里,新北市八里區米倉里,65000230002
65,000,230,65000230,新北市八里區,003,大崁里,新北市八里區大崁里,65000230003
65,000,230,65000230,新北市八里區,004,埤頭里,新北市八里區埤頭里,65000230004
65,000,230,65000230,新北市八里區,005,頂罟里,新北市八里區頂罟里,65000230005
65,000,230,65000230,新北市八里區,006,舊城里,新北市八里區舊城里,65000230006
65,000,230,65000230,新北市八里區,007,訊塘里,新北市八里區訊塘里,65000230007
65,000,230,65000230,新北市八里區,008,荖阡里,新北市八里區荖阡里,65000230008
65,000,230,65000230,新北市八里區,009,長坑里,新北市八里區長坑里,65000230009
65,000,230,65000230,新北市八里區,010,下罟里,新北市八里區下罟里,65000230010
65,000,240,65000240,新北市平溪區,001,薯榔里,新北市平溪區薯榔里,65000240001
65,000,240,65000240,新北市平溪區,002,菁桐里,新北市平溪區菁桐里,65000240002
65,000,240,65000240,新北市平溪區,003,白石里,新北市平溪區白石里,65000240003
65,000,240,65000240,新北市平溪區,004,石底里,新北市平溪區石底里,65000240004
65,000,240,65000240,新北市平溪區,005,平溪里,新北市平溪區平溪里,65000240005
65,000,240,65000240,新北市平溪區,006,嶺腳里,新北市平溪區嶺腳里,65000240006
65,000,240,65000240,新北市平溪區,007,東勢里,新北市平溪區東勢里,65000240007
65,000,240,65000240,新北市平溪區,008,望古里,新北市平溪區望古里,65000240008
65,000,240,65000240,新北市平溪區,009,南山里,新北市平溪區南山里,65000240009
65,000,240,65000240,新北市平溪區,010,平湖里,新北市平溪區平湖里,65000240010
65,000,240,65000240,新北市平溪區,011,十分里,新北市平溪區十分里,65000240011
65,000,240,65000240,新北市平溪區,012,新寮里,新北市平溪區新寮里,65000240012
65,000,250,65000250,新北市雙溪區,001,雙溪里,新北市雙溪區雙溪里,65000250001
65,000,250,65000250,新北市雙溪區,002,共和里,新北市雙溪區共和里,65000250002
65,000,250,65000250,新北市雙溪區,003,新基里,新北市雙溪區新基里,65000250003
65,000,250,65000250,新北市雙溪區,004,魚行里,新北市雙溪區魚行里,65000250004
65,000,250,65000250,新北市雙溪區,005,三港里,新北市雙溪區三港里,65000250005
65,000,250,65000250,新北市雙溪區,006,牡丹里,新北市雙溪區牡丹里,65000250006
65,000,250,65000250,新北市雙溪區,007,三貂里,新北市雙溪區三貂里,65000250007
65,000,250,65000250,新北市雙溪區,008,平林里,新北市雙溪區平林里,65000250008
65,000,250,65000250,新北市雙溪區,009,上林里,新北市雙溪區上林里,65000250009
65,000,250,65000250,新北市雙溪區,010,外柑里,新北市雙溪區外柑里,65000250010
65,000,250,65000250,新北市雙溪區,011,長源里,新北市雙溪區長源里,65000250011
65,000,250,65000250,新北市雙溪區,012,泰平里,新北市雙溪區泰平里,65000250012
65,000,260,65000260,新北市貢寮區,001,貢寮里,新北市貢寮區貢寮里,65000260001
65,000,260,65000260,新北市貢寮區,002,吉林里,新北市貢寮區吉林里,65000260002
65,000,260,65000260,新北市貢寮區,003,雙玉里,新北市貢寮區雙玉里,65000260003
65,000,260,65000260,新北市貢寮區,004,龍崗里,新北市貢寮區龍崗里,65000260004
65,000,260,65000260,新北市貢寮區,005,龍門里,新北市貢寮區龍門里,65000260005
65,000,260,65000260,新北市貢寮區,006,福隆里,新北市貢寮區福隆里,65000260006
65,000,260,65000260,新北市貢寮區,007,仁里里,新北市貢寮區仁里里,65000260007
65,000,260,65000260,新北市貢寮區,008,真理里,新北市貢寮區真理里,65000260008
65,000,260,65000260,新北市貢寮區,009,福連里,新北市貢寮區福連里,65000260009
65,000,260,65000260,新北市貢寮區,010,美豐里,新北市貢寮區美豐里,65000260010
65,000,260,65000260,新北市貢寮區,011,和美里,新北市貢寮區和美里,65000260011
65,000,270,65000270,新北市金山區,001,和平里,新北市金山區和平里,65000270001
65,000,270,65000270,新北市金山區,002,大同里,新北市金山區大同里,65000270002
65,000,270,65000270,新北市金山區,003,豐漁里,新北市金山區豐漁里,65000270003
65,000,270,65000270,新北市金山區,004,磺港里,新北市金山區磺港里,65000270004
65,000,270,65000270,新北市金山區,005,美田里,新北市金山區美田里,65000270005
65,000,270,65000270,新北市金山區,006,五湖里,新北市金山區五湖里,65000270006
65,000,270,65000270,新北市金山區,007,重和里,新北市金山區重和里,65000270007
65,000,270,65000270,新北市金山區,008,兩湖里,新北市金山區兩湖里,65000270008
65,000,270,65000270,新北市金山區,009,六股里,新北市金山區六股里,65000270009
65,000,270,65000270,新北市金山區,010,三界里,新北市金山區三界里,65000270010
65,000,270,65000270,新北市金山區,011,清泉里,新北市金山區清泉里,65000270011
65,000,270,65000270,新北市金山區,012,萬壽里,新北市金山區萬壽里,65000270012
65,000,270,65000270,新北市金山區,013,西湖里,新北市金山區西湖里,65000270013
65,000,270,65000270,新北市金山區,014,永興里,新北市金山區永興里,65000270014
65,000,270,65000270,新北市金山區,015,金美里,新北市金山區金美里,65000270015
65,000,280,65000280,新北市萬里區,001,萬里里,新北市萬里區萬里里,65000280001
65,000,280,65000280,新北市萬里區,002,龜吼里,新北市萬里區龜吼里,65000280002
65,000,280,65000280,新北市萬里區,003,野柳里,新北市萬里區野柳里,65000280003
65,000,280,65000280,新北市萬里區,004,大鵬里,新北市萬里區大鵬里,65000280004
65,000,280,65000280,新北市萬里區,005,磺潭里,新北市萬里區磺潭里,65000280005
65,000,280,65000280,新北市萬里區,006,雙興里,新北市萬里區雙興里,65000280006
65,000,280,65000280,新北市萬里區,007,溪底里,新北市萬里區溪底里,65000280007
65,000,280,65000280,新北市萬里區,008,崁脚里,新北市萬里區崁脚里,65000280008
65,000,280,65000280,新北市萬里區,009,中幅里,新北市萬里區中幅里,65000280009
